Date,Year,Month,Day,Open Price,Low Price,High Price,AVG Price,Close Price,Volume
2023-04-10,2023,April,10,335.269989,333.359985,339.880005,336.619995,338.98999,2657900
2023-04-11,2023,April,11,343.450012,337.640015,347.140015,342.390015,338.209991,4044800
2023-04-12,2023,April,12,340.809998,330.040009,342.799988,336.4199985,331.029999,3965400
2023-04-13,2023,April,13,339.98999,338.75,346.429993,342.5899965,346.190002,7406400
2023-04-14,2023,April,14,342.940002,336.410004,344.850006,340.630005,338.630005,5350500
2023-04-17,2023,April,17,338.0,327.5,338.390015,332.9450075,332.720001,6136000
2023-04-18,2023,April,18,335.0,330.5,337.190002,333.845001,333.700012,17944500
2023-04-19,2023,April,19,324.209991,316.100006,325.75,320.925003,323.119995,22128300
2023-04-20,2023,April,20,320.390015,318.329987,331.429993,324.87999,325.350006,9947800
2023-04-21,2023,April,21,323.0,319.5,328.290009,323.8950045,327.980011,6348000
2023-04-24,2023,April,24,330.200012,326.75,334.660004,330.70500200000004,329.019989,5586600
2023-04-25,2023,April,25,328.5,321.100006,328.660004,324.880005,322.549988,5426600
2023-04-26,2023,April,26,321.359985,320.470001,325.899994,323.1849975,321.149994,4623200
2023-04-27,2023,April,27,324.299988,317.440002,327.450012,322.44500700000003,325.850006,5618800
2023-04-28,2023,April,28,325.23999,324.0,330.809998,327.404999,329.929993,4221900
2023-05-01,2023,May,1,329.440002,318.089996,331.230011,324.6600035,324.119995,5341500
2023-05-02,2023,May,2,325.0,315.619995,326.070007,320.845001,317.549988,4318600
2023-05-03,2023,May,3,317.549988,315.850006,324.619995,320.2350005,319.299988,5064100
2023-05-04,2023,May,4,319.01001,317.950012,323.609985,320.77999850000003,320.779999,3879700
2023-05-05,2023,May,5,323.609985,319.440002,324.149994,321.79499799999996,322.76001,3988600
2023-05-08,2023,May,8,322.98999,322.029999,332.559998,327.2949985,331.209991,5488600
2023-05-09,2023,May,9,330.670013,329.73999,336.320007,333.0299985,332.140015,5544900
2023-05-10,2023,May,10,335.209991,329.51001,337.109985,333.3099975,335.420013,4289900
2023-05-11,2023,May,11,334.980011,331.839996,345.470001,338.65499850000003,344.76001,8033500
2023-05-12,2023,May,12,344.76001,337.359985,348.170013,342.764999,339.890015,6079900
2023-05-15,2023,May,15,340.619995,335.540009,341.899994,338.72000149999997,335.890015,3653000
2023-05-16,2023,May,16,334.0,331.910004,335.170013,333.5400085,333.75,3332200
2023-05-17,2023,May,17,331.76001,329.619995,341.380005,335.5,339.959991,3958800
2023-05-18,2023,May,18,347.25,346.369995,375.869995,361.119995,371.290009,20925200
2023-05-19,2023,May,19,369.859985,363.809998,369.98999,366.899994,365.359985,7850900
2023-05-22,2023,May,22,365.359985,362.5,372.01001,367.255005,363.01001,5406400
2023-05-23,2023,May,23,360.23999,354.309998,364.170013,359.2400055,355.98999,6866100
2023-05-24,2023,May,24,356.929993,356.630005,367.149994,361.8899995,364.850006,7973300
2023-05-25,2023,May,25,359.609985,357.420013,367.450012,362.43501249999997,359.0,6263100
2023-05-26,2023,May,26,361.100006,356.0,383.76001,369.880005,378.880005,9360400
2023-05-30,2023,May,30,397.480011,385.790009,405.109985,395.449997,392.980011,10865000
2023-05-31,2023,May,31,391.890015,388.910004,396.26001,392.585007,395.230011,6988000
2023-06-01,2023,June,1,397.410004,393.079987,407.519989,400.299988,403.130005,7160100
2023-06-02,2023,June,2,402.890015,395.899994,406.579987,401.2399905,400.470001,5897300
2023-06-05,2023,June,5,400.470001,400.149994,413.859985,407.00498949999997,403.540009,7247400
2023-06-06,2023,June,6,405.0,396.929993,405.119995,401.024994,399.290009,4991500
2023-06-07,2023,June,7,410.429993,399.230011,418.950012,409.0900115,399.769989,11932400
2023-06-08,2023,June,8,399.769989,396.339996,409.540009,402.9400025,409.369995,5991100
2023-06-09,2023,June,9,424.5,414.76001,425.899994,420.33000200000004,420.019989,12363000
2023-06-12,2023,June,12,418.829987,416.570007,424.700012,420.6350095,423.970001,5959500
2023-06-13,2023,June,13,430.01001,428.399994,437.269989,432.8349915,435.730011,7820500
2023-06-14,2023,June,14,434.98999,433.5,447.329987,440.41499350000004,440.859985,8413100
2023-06-15,2023,June,15,444.100006,439.5,448.649994,444.074997,445.269989,7099900
2023-06-16,2023,June,16,446.149994,430.899994,447.51001,439.20500200000004,431.959991,8745500
2023-06-20,2023,June,20,430.179993,430.0,440.0,435.0,434.700012,4756000
2023-06-21,2023,June,21,432.649994,422.540009,434.549988,428.5449985,424.450012,5146400
2023-06-22,2023,June,22,422.929993,418.679993,424.709991,421.694992,422.480011,4869500
2023-06-23,2023,June,23,418.589996,417.730011,425.820007,421.77500899999995,424.019989,8293900
2023-06-26,2023,June,26,422.440002,414.899994,430.959991,422.9299925,415.940002,4640000
2023-06-27,2023,June,27,417.390015,411.5,420.880005,416.1900025,417.079987,4818100
2023-06-28,2023,June,28,423.100006,422.890015,437.290009,430.090012,429.839996,8811300
2023-06-29,2023,June,29,434.329987,426.149994,437.850006,432.0,428.23999,4932300
2023-06-30,2023,June,30,431.100006,431.100006,444.119995,437.6100005,440.48999,7342000
2023-07-03,2023,July,3,439.76001,431.619995,441.549988,436.5849915,441.440002,3733200
2023-07-05,2023,July,5,444.910004,439.619995,450.970001,445.294998,445.899994,6869500
2023-07-06,2023,July,6,440.0,430.720001,442.799988,436.7599945,438.839996,4938800
2023-07-07,2023,July,7,438.600006,435.839996,442.329987,439.0849915,438.100006,4160100
2023-07-10,2023,July,10,438.519989,436.820007,444.410004,440.6150055,441.709991,4251700
2023-07-11,2023,July,11,438.649994,431.040009,440.799988,435.9199985,440.209991,4574600
2023-07-12,2023,July,12,444.549988,437.75,445.410004,441.58000200000004,444.049988,5731700
2023-07-13,2023,July,13,447.0,441.179993,451.670013,446.425003,450.380005,6157500
2023-07-14,2023,July,14,452.790009,439.700012,456.480011,448.0900115,441.910004,7184900
2023-07-17,2023,July,17,445.570007,445.109985,456.679993,450.894989,450.049988,6891700
2023-07-18,2023,July,18,451.0,448.779999,478.149994,463.4649965,474.799988,13196900
2023-07-19,2023,July,19,476.859985,470.0,485.0,477.5,477.589996,20996500
2023-07-20,2023,July,20,447.0,432.0,448.5,440.25,437.420013,23989700
2023-07-21,2023,July,21,437.369995,423.190002,438.23999,430.714996,427.5,17303700
2023-07-24,2023,July,24,425.0,419.190002,428.640015,423.9150085,428.369995,8264400
2023-07-25,2023,July,25,427.179993,426.130005,430.880005,428.505005,427.700012,4859800
2023-07-26,2023,July,26,424.200012,415.589996,425.26001,420.425003,422.670013,6009200
2023-07-27,2023,July,27,426.899994,411.880005,427.519989,419.699997,413.170013,6594500
2023-07-28,2023,July,28,415.559998,413.76001,427.470001,420.61500550000005,425.779999,6424200
2023-07-31,2023,July,31,426.51001,426.299988,439.130005,432.7149965,438.970001,6587600
2023-08-01,2023,August,1,437.369995,431.399994,445.25,438.324997,438.619995,5711500
2023-08-02,2023,August,2,435.230011,426.559998,435.559998,431.059998,429.700012,4912200
2023-08-03,2023,August,3,427.799988,427.190002,441.929993,434.5599975,431.0,6243900
2023-08-04,2023,August,4,433.059998,426.269989,436.5,431.3849945,431.600006,5439700
2023-08-07,2023,August,7,436.459991,428.910004,441.109985,435.0099945,440.76001,4781300
2023-08-08,2023,August,8,440.359985,435.100006,443.570007,439.33500649999996,438.299988,3767200
2023-08-09,2023,August,9,439.73999,427.589996,440.619995,434.1049955,428.899994,3846600
2023-08-10,2023,August,10,431.119995,428.690002,438.119995,433.40499850000003,429.980011,5467600
2023-08-11,2023,August,11,428.980011,421.329987,430.630005,425.979996,421.660004,3925200
2023-08-14,2023,August,14,421.98999,418.779999,428.850006,423.8150025,427.779999,3966000
2023-08-15,2023,August,15,424.410004,421.040009,429.119995,425.08000200000004,423.700012,3368000
2023-08-16,2023,August,16,423.730011,415.25,424.51001,419.880005,415.450012,3967000
2023-08-17,2023,August,17,415.0,401.579987,415.23999,408.4099885,403.0,6031500
2023-08-18,2023,August,18,399.329987,398.149994,406.519989,402.3349915,404.529999,4309200
2023-08-21,2023,August,21,402.230011,399.5,409.609985,404.5549925,408.290009,3861600
2023-08-22,2023,August,22,409.0,407.399994,415.73999,411.56999199999996,413.170013,3603300
2023-08-23,2023,August,23,418.399994,417.709991,437.019989,427.36499000000003,427.549988,8174700
2023-08-24,2023,August,24,425.410004,406.170013,427.589996,416.8800045,406.929993,5687800
2023-08-25,2023,August,25,412.0,407.559998,419.25,413.404999,416.029999,5390900
2023-08-28,2023,August,28,418.040009,413.269989,419.829987,416.549988,418.059998,2928600
2023-08-29,2023,August,29,416.0,414.5,432.170013,423.33500649999996,429.98999,4486700
2023-08-30,2023,August,30,430.850006,428.350006,438.160004,433.255005,434.670013,3625400
2023-08-31,2023,August,31,431.230011,431.230011,437.149994,434.1900025,433.679993,3803000
2023-09-01,2023,September,1,437.730011,435.929993,445.5,440.7149965,439.880005,4792100
2023-09-05,2023,September,5,438.390015,438.0,453.450012,445.725006,448.679993,6155900
2023-09-06,2023,September,6,448.609985,440.48999,451.390015,445.9400025,445.76001,3862300
2023-09-07,2023,September,7,441.149994,436.700012,444.600006,440.650009,443.140015,2922700
2023-09-08,2023,September,8,443.559998,438.850006,446.809998,442.83000200000004,442.799988,2697500
2023-09-11,2023,September,11,443.070007,442.75,449.890015,446.3200075,445.359985,2913800
2023-09-12,2023,September,12,442.850006,434.119995,445.440002,439.77999850000003,434.690002,3124000
2023-09-13,2023,September,13,435.5,410.690002,438.399994,424.54499799999996,412.23999,11843000
2023-09-14,2023,September,14,410.399994,400.0,411.390015,405.6950075,400.48999,10709000
2023-09-15,2023,September,15,401.0,395.029999,404.700012,399.8650055,396.940002,9110700
2023-09-18,2023,September,18,395.5,392.600006,399.470001,396.0350035,394.399994,4704700
2023-09-19,2023,September,19,392.839996,390.25,398.230011,394.2400055,396.200012,4076800
2023-09-20,2023,September,20,397.049988,386.119995,397.98999,392.0549925,386.299988,3866600
2023-09-21,2023,September,21,386.5,383.420013,395.899994,389.6600035,384.149994,5547900
2023-09-22,2023,September,22,385.0,378.359985,386.880005,382.619995,379.809998,3692800
2023-09-25,2023,September,25,382.899994,380.809998,386.619995,383.7149965,384.799988,3757300
2023-09-26,2023,September,26,382.880005,377.359985,384.559998,380.9599915,379.25,4089400
2023-09-27,2023,September,27,382.399994,376.25,384.220001,380.2350005,377.589996,3843500
2023-09-28,2023,September,28,375.600006,371.100006,378.959991,375.02999850000003,376.359985,4369900
2023-09-29,2023,September,29,380.0,375.350006,382.579987,378.9649965,377.600006,4198700
2023-10-02,2023,October,2,377.480011,376.799988,384.809998,380.80499299999997,380.329987,3102100
2023-10-03,2023,October,3,377.109985,372.850006,394.899994,383.875,376.75,8878100
2023-10-04,2023,October,4,376.5,373.579987,380.220001,376.899994,376.899994,4303700
2023-10-05,2023,October,5,378.01001,367.23999,378.600006,372.91999799999996,372.589996,5034800
2023-10-06,2023,October,6,368.429993,367.769989,382.519989,375.144989,381.51001,4773400
2023-10-09,2023,October,9,378.049988,377.76001,387.170013,382.4650115,385.950012,3299800
2023-10-10,2023,October,10,385.579987,372.25,388.700012,380.475006,373.320007,7288900
2023-10-11,2023,October,11,372.779999,365.339996,377.809998,371.574997,365.929993,9151400
2023-10-12,2023,October,12,366.480011,359.049988,368.829987,363.93998750000003,361.200012,7376100
2023-10-13,2023,October,13,355.640015,352.049988,358.929993,355.4899905,355.679993,6312600
2023-10-16,2023,October,16,356.209991,354.769989,363.079987,358.924988,360.820007,5128900
2023-10-17,2023,October,17,361.100006,353.890015,362.700012,358.2950135,355.720001,5908400
2023-10-18,2023,October,18,351.0,344.730011,354.790009,349.76000999999997,346.190002,11429600
2023-10-19,2023,October,19,404.73999,392.26001,408.950012,400.605011,401.769989,28074400
2023-10-20,2023,October,20,405.630005,398.01001,410.640015,404.3250125,400.959991,12768900
2023-10-23,2023,October,23,403.320007,398.519989,407.540009,403.029999,406.839996,7390000
2023-10-24,2023,October,24,409.679993,408.390015,416.690002,412.5400085,413.730011,6459200
2023-10-25,2023,October,25,416.019989,410.109985,418.839996,414.4749905,411.25,6299600
2023-10-26,2023,October,26,411.420013,401.540009,417.309998,409.4250035,403.540009,6849700
2023-10-27,2023,October,27,406.420013,395.619995,410.209991,402.914993,397.869995,4997600
2023-10-30,2023,October,30,402.350006,399.410004,412.820007,406.1150055,410.079987,5317100
2023-10-31,2023,October,31,409.23999,404.630005,412.519989,408.574997,411.690002,3877600
2023-11-01,2023,November,1,414.769989,414.179993,420.600006,417.38999950000004,420.190002,4806100
2023-11-02,2023,November,2,421.170013,417.100006,426.690002,421.895004,424.709991,4476000
2023-11-03,2023,November,3,428.76001,425.529999,434.820007,430.17500299999995,432.359985,3664800
2023-11-06,2023,November,6,434.380005,429.609985,435.029999,432.31999199999996,434.73999,3003200
2023-11-07,2023,November,7,436.179993,431.0,437.640015,434.3200075,434.609985,3291100
2023-11-08,2023,November,8,435.0,433.679993,438.070007,435.875,436.649994,2356800
2023-11-09,2023,November,9,438.029999,434.350006,440.380005,437.3650055,435.149994,2735500
2023-11-10,2023,November,10,437.480011,435.51001,447.480011,441.49501050000003,447.23999,4440600
2023-11-13,2023,November,13,447.25,442.600006,448.429993,445.51499950000004,444.619995,2896100
2023-11-14,2023,November,14,448.779999,445.640015,454.079987,449.860001,448.649994,4060900
2023-11-15,2023,November,15,452.809998,452.450012,462.75,457.600006,461.940002,5035300
2023-11-16,2023,November,16,463.0,459.649994,467.279999,463.4649965,466.950012,3656000
2023-11-17,2023,November,17,466.950012,462.76001,467.649994,465.20500200000004,465.910004,2798500
2023-11-20,2023,November,20,465.399994,465.399994,476.76001,471.08000200000004,474.470001,3617600
2023-11-21,2023,November,21,472.630005,471.209991,477.019989,474.11499000000003,474.950012,2997700
2023-11-22,2023,November,22,476.799988,476.559998,482.700012,479.630005,478.0,2841600
2023-11-24,2023,November,24,477.109985,475.200012,480.399994,477.800003,479.559998,1404700
2023-11-27,2023,November,27,479.029999,475.350006,482.0,478.675003,479.170013,3625900
2023-11-28,2023,November,28,478.109985,475.950012,480.5,478.225006,479.0,2890200
2023-11-29,2023,November,29,479.0,474.48999,480.98999,477.73999,477.190002,2855500
2023-11-30,2023,November,30,475.309998,470.420013,478.589996,474.5050045,473.970001,4287300
2023-12-01,2023,December,1,473.170013,464.600006,475.230011,469.9150085,465.73999,4338100
2023-12-04,2023,December,4,460.98999,451.200012,461.200012,456.200012,453.899994,5157700
2023-12-05,2023,December,5,450.700012,449.579987,456.390015,452.985001,455.149994,3380700
2023-12-06,2023,December,6,460.0,445.730011,460.5,453.1150055,446.730011,4178800
2023-12-07,2023,December,7,450.850006,448.320007,452.890015,450.605011,452.0,3506700
2023-12-08,2023,December,8,450.76001,450.76001,455.5,453.130005,453.76001,3456100
2023-12-11,2023,December,11,459.359985,457.209991,470.649994,463.9299925,459.890015,4929700
2023-12-12,2023,December,12,465.230011,459.200012,465.609985,462.40499850000003,463.0,3302700
2023-12-13,2023,December,13,461.980011,461.980011,481.25,471.6150055,479.980011,5820200
2023-12-14,2023,December,14,480.359985,464.76001,480.76001,472.76001,469.829987,5176400
2023-12-15,2023,December,15,467.299988,467.299988,473.0,470.149994,472.059998,7838300
2023-12-18,2023,December,18,476.299988,475.100006,492.040009,483.5700075,486.119995,6410700
2023-12-19,2023,December,19,488.399994,484.059998,496.140015,490.1000065,495.019989,3849000
2023-12-20,2023,December,20,492.0,488.390015,500.890015,494.640015,489.269989,4563700
2023-12-21,2023,December,21,492.660004,486.769989,494.399994,490.5849915,491.609985,2756200
2023-12-22,2023,December,22,494.0,485.450012,496.019989,490.7350005,486.76001,2701100
2023-12-26,2023,December,26,489.390015,486.380005,491.480011,488.930008,491.190002,2034500
2023-12-27,2023,December,27,491.23999,489.25,494.019989,491.6349945,491.790009,2561300
2023-12-28,2023,December,28,492.0,489.070007,492.890015,490.980011,490.51001,1710500
2023-12-29,2023,December,29,490.369995,481.940002,492.230011,487.08500649999996,486.880005,2739500
2024-01-02,2024,January,2,483.190002,461.859985,484.649994,473.25498949999997,468.5,5049400
2024-01-03,2024,January,3,467.320007,465.769989,475.049988,470.4099885,470.26001,3443700
2024-01-04,2024,January,4,472.980011,466.529999,480.73999,473.63499449999995,474.670013,3636500
2024-01-05,2024,January,5,476.5,471.799988,479.549988,475.674988,474.059998,2612500
2024-01-08,2024,January,8,473.890015,473.649994,485.23999,479.44499199999996,485.029999,3675800
2024-01-09,2024,January,9,475.529999,473.799988,485.089996,479.44499199999996,482.089996,3526800
2024-01-10,2024,January,10,481.600006,472.950012,487.0,479.975006,478.329987,4342400
2024-01-11,2024,January,11,492.540009,483.820007,503.410004,493.6150055,492.230011,7993300
2024-01-12,2024,January,12,500.51001,490.609985,500.790009,495.699997,492.160004,4996600
2024-01-16,2024,January,16,490.0,478.019989,494.149994,486.0849915,481.23999,4679000
2024-01-17,2024,January,17,484.5,475.26001,486.209991,480.7350005,480.329987,4894600
2024-01-18,2024,January,18,480.029999,478.019989,485.769989,481.894989,485.309998,4054400
2024-01-19,2024,January,19,484.980011,476.059998,485.670013,480.8650055,482.950012,5665600
2024-01-22,2024,January,22,487.549988,479.899994,489.799988,484.849991,485.709991,5212300
2024-01-23,2024,January,23,492.0,481.399994,498.959991,490.1799925,492.190002,15506000
2024-01-24,2024,January,24,537.75,537.070007,562.5,549.7850035,544.869995,26432800
2024-01-25,2024,January,25,551.950012,548.460022,563.460022,555.960022,562.0,9451900
2024-01-26,2024,January,26,561.809998,558.429993,579.640015,569.035004,570.419983,12770600
2024-01-29,2024,January,29,571.349976,562.679993,578.549988,570.6149905,575.789978,6905400
2024-01-30,2024,January,30,567.320007,560.820007,570.880005,565.850006,562.849976,6181800
2024-01-31,2024,January,31,562.849976,562.039978,572.150024,567.095001,564.109985,4857600
2024-02-01,2024,February,1,567.02002,563.830017,572.659973,568.244995,567.51001,3174000
2024-02-02,2024,February,2,564.52002,562.369995,567.799988,565.0849915,564.640015,4030800
2024-02-05,2024,February,5,562.469971,557.200012,575.75,566.475006,562.059998,4143100
2024-02-06,2024,February,6,564.119995,554.369995,566.340027,560.355011,555.880005,2840300
2024-02-07,2024,February,7,558.159973,554.97998,567.799988,561.3899839999999,559.299988,4373600
2024-02-08,2024,February,8,560.549988,555.73999,563.700012,559.720001,558.530029,3175500
2024-02-09,2024,February,9,565.0,558.099976,566.0,562.049988,561.320007,3055700
2024-02-12,2024,February,12,560.359985,557.0,568.440002,562.720001,557.849976,3608500
2024-02-13,2024,February,13,550.799988,549.0,559.200012,554.100006,554.52002,3511500
2024-02-14,2024,February,14,567.26001,564.340027,581.25,572.7950135,579.330017,5634200
2024-02-15,2024,February,15,581.909973,580.320007,593.77002,587.0450135000001,593.460022,5220900
2024-02-16,2024,February,16,596.950012,577.460022,597.0,587.230011,583.950012,4323600
2024-02-20,2024,February,20,580.179993,569.659973,586.0,577.8299865,575.130005,3124200
2024-02-21,2024,February,21,573.51001,567.320007,575.780029,571.550018,573.349976,2281100
2024-02-22,2024,February,22,582.75,578.890015,590.849976,584.8699955,588.469971,3526600
2024-02-23,2024,February,23,586.400024,579.820007,592.429993,586.125,583.559998,2568900
2024-02-26,2024,February,26,583.559998,583.27002,590.75,587.01001,587.650024,2393700
2024-02-27,2024,February,27,595.0,592.330017,605.359985,598.845001,601.669983,4489400
2024-02-28,2024,February,28,595.789978,590.01001,598.169983,594.0899965,596.47998,2605200
2024-02-29,2024,February,29,604.25,595.159973,604.52002,599.8399965000001,602.919983,3572100
2024-03-01,2024,March,1,599.809998,599.5,620.280029,609.8900145,619.340027,4264200
2024-03-04,2024,March,4,621.559998,615.080017,624.419983,619.75,615.830017,3020300
2024-03-05,2024,March,5,610.099976,592.0,610.909973,601.4549865,598.5,3849600
2024-03-06,2024,March,6,602.98999,593.559998,607.929993,600.7449955,597.690002,2469600
2024-03-07,2024,March,7,599.340027,595.900024,610.530029,603.2150265,608.51001,2742800
2024-03-08,2024,March,8,608.27002,600.840027,616.090027,608.465027,604.820007,2774600
2024-03-11,2024,March,11,608.080017,600.369995,611.0,605.6849975,600.929993,2500900
2024-03-12,2024,March,12,600.210022,596.27002,615.299988,605.7850040000001,611.080017,2821600
2024-03-13,2024,March,13,613.369995,607.210022,614.849976,611.029999,609.450012,2192100
2024-03-14,2024,March,14,615.0,607.349976,620.799988,614.074982,613.01001,3120500
2024-03-15,2024,March,15,622.919983,603.820007,622.919983,613.369995,605.880005,6670900
2024-03-18,2024,March,18,613.559998,610.450012,627.409973,618.9299925,618.390015,3344200
2024-03-19,2024,March,19,615.619995,608.0,621.280029,614.6400145,620.73999,2142600
2024-03-20,2024,March,20,619.950012,618.340027,629.51001,623.9250185,627.690002,2639500
2024-03-21,2024,March,21,630.650024,622.330017,634.359985,628.345001,622.710022,2507700
2024-03-22,2024,March,22,624.159973,621.0,629.049988,625.024994,628.01001,2134100
2024-03-25,2024,March,25,627.900024,623.159973,630.460022,626.8099975,627.460022,1803300
2024-03-26,2024,March,26,625.200012,619.179993,634.390015,626.785004,629.23999,2804500
2024-03-27,2024,March,27,629.01001,610.72998,631.349976,621.039978,613.530029,2628300
2024-03-28,2024,March,28,614.98999,601.590027,615.0,608.2950135,607.330017,3708800
2024-04-01,2024,April,1,608.0,605.570007,615.109985,610.339996,614.309998,2115900
2024-04-02,2024,April,2,611.0,605.51001,615.030029,610.2700195,614.210022,2029200
2024-04-03,2024,April,3,612.75,611.5,630.409973,620.9549865,630.080017,2931200
2024-04-04,2024,April,4,633.210022,616.580017,638.0,627.2900085,617.140015,3064300
2024-04-05,2024,April,5,624.919983,622.710022,637.909973,630.3099975,636.179993,3372800
2024-04-08,2024,April,8,636.390015,628.109985,639.0,633.5549925,628.409973,2145700
2024-04-09,2024,April,9,631.98999,615.630005,631.98999,623.8099975,618.200012,2146600
2024-04-10,2024,April,10,610.969971,609.340027,620.140015,614.740021,618.580017,2806200
2024-04-11,2024,April,11,624.419983,617.23999,631.659973,624.4499815,628.780029,2662700
2024-04-12,2024,April,12,628.22998,618.919983,633.119995,626.019989,622.830017,2956500
2024-04-15,2024,April,15,630.169983,603.869995,630.169983,617.019989,607.150024,3085400
2024-04-16,2024,April,16,607.5,607.5,622.450012,614.975006,617.52002,3519100
2024-04-17,2024,April,17,620.969971,607.710022,620.969971,614.3399965,613.690002,3312200
2024-04-18,2024,April,18,612.099976,605.429993,621.330017,613.380005,610.559998,8468400
2024-04-19,2024,April,19,567.880005,552.159973,579.0,565.5799865,555.039978,16425000
2024-04-22,2024,April,22,550.659973,542.01001,558.609985,550.3099975,554.599976,8597700
2024-04-23,2024,April,23,556.48999,555.280029,579.210022,567.2450255,577.75,4975500
2024-04-24,2024,April,24,574.309998,551.299988,576.909973,564.1049805,555.119995,5355300
2024-04-25,2024,April,25,549.460022,545.710022,566.539978,556.125,564.799988,3807100
2024-04-26,2024,April,26,558.210022,553.190002,562.919983,558.0549925,561.22998,4332600
2024-04-29,2024,April,29,559.179993,554.23999,559.640015,556.9400025,559.48999,2508900
2024-04-30,2024,April,30,560.0,549.380005,560.0,554.6900025,550.640015,3361500
2024-05-01,2024,May,1,547.840027,544.25,560.390015,552.3200075,551.710022,3473200
2024-05-02,2024,May,2,556.02002,555.590027,565.460022,560.5250245,565.150024,3068200
2024-05-03,2024,May,3,566.0,565.159973,580.26001,572.7099915,579.340027,3307500
2024-05-06,2024,May,6,581.820007,580.25,597.340027,588.7950135,596.969971,3686300
2024-05-07,2024,May,7,596.280029,591.320007,606.049988,598.6849975,606.0,3614100
2024-05-08,2024,May,8,601.630005,601.630005,618.219971,609.924988,609.469971,3093900
2024-05-09,2024,May,9,614.400024,605.75,615.719971,610.7349855,612.090027,2065400
2024-05-10,2024,May,10,619.0,605.059998,623.97998,614.5199889999999,610.869995,2653600
2024-05-13,2024,May,13,614.299988,606.830017,618.219971,612.524994,616.590027,2086200
2024-05-14,2024,May,14,615.169983,608.400024,621.47998,614.940002,613.659973,2792400
2024-05-15,2024,May,15,618.570007,609.099976,624.099976,616.599976,613.52002,5670600
2024-05-16,2024,May,16,615.75,609.090027,618.340027,613.715027,610.52002,3056400
2024-05-17,2024,May,17,617.0,614.710022,625.789978,620.25,621.099976,3782700
2024-05-20,2024,May,20,620.400024,619.52002,644.369995,631.9450075,640.820007,3857900
2024-05-21,2024,May,21,636.76001,634.219971,650.880005,642.549988,650.609985,2920200
2024-05-22,2024,May,22,647.140015,638.119995,649.25,643.6849975,640.469971,2176200
2024-05-23,2024,May,23,642.340027,630.0,642.710022,636.355011,635.669983,2313900
2024-05-24,2024,May,24,639.400024,637.599976,652.0,644.799988,646.75,2613300
