Date,Year,Month,Day,Open Price,Low Price,High Price,AVG Price,Close Price,Volume,Company Name
2024-01-12,2024,January,12,500.51001,490.609985,500.790009,495.699997,492.160004,4996600.0,Netflix
2024-01-16,2024,January,16,490.0,478.019989,494.149994,486.0849915,481.23999,4679000.0,Netflix
2024-01-17,2024,January,17,484.5,475.26001,486.209991,480.7350005,480.329987,4894600.0,Netflix
2024-01-18,2024,January,18,480.029999,478.019989,485.769989,481.894989,485.309998,4054400.0,Netflix
2024-01-19,2024,January,19,484.980011,476.059998,485.670013,480.8650055,482.950012,5665600.0,Netflix
2024-01-22,2024,January,22,487.549988,479.899994,489.799988,484.849991,485.709991,5212300.0,Netflix
2024-01-23,2024,January,23,492.0,481.399994,498.959991,490.1799925,492.190002,15506000.0,Netflix
2024-01-24,2024,January,24,537.75,537.070007,562.5,549.7850035,544.869995,26432800.0,Netflix
2024-01-25,2024,January,25,551.950012,548.460022,563.460022,555.960022,562.0,9451900.0,Netflix
2024-01-26,2024,January,26,561.809998,558.429993,579.640015,569.035004,570.419983,12770600.0,Netflix
2024-01-29,2024,January,29,571.349976,562.679993,578.549988,570.6149905,575.789978,6905400.0,Netflix
2024-01-30,2024,January,30,567.320007,560.820007,570.880005,565.850006,562.849976,6181800.0,Netflix
2024-01-31,2024,January,31,562.849976,562.039978,572.150024,567.095001,564.109985,4857600.0,Netflix
2024-02-01,2024,February,1,567.02002,563.830017,572.659973,568.244995,567.51001,3174000.0,Netflix
2024-02-02,2024,February,2,564.52002,562.369995,567.799988,565.0849915,564.640015,4030800.0,Netflix
2024-02-05,2024,February,5,562.469971,557.200012,575.75,566.475006,562.059998,4143100.0,Netflix
2024-02-06,2024,February,6,564.119995,554.369995,566.340027,560.355011,555.880005,2840300.0,Netflix
2024-02-07,2024,February,7,558.159973,554.97998,567.799988,561.3899839999999,559.299988,4373600.0,Netflix
2024-02-08,2024,February,8,560.549988,555.73999,563.700012,559.720001,558.530029,3175500.0,Netflix
2024-02-09,2024,February,9,565.0,558.099976,566.0,562.049988,561.320007,3055700.0,Netflix
2024-02-12,2024,February,12,560.359985,557.0,568.440002,562.720001,557.849976,3608500.0,Netflix
2024-02-13,2024,February,13,550.799988,549.0,559.200012,554.100006,554.52002,3511500.0,Netflix
2024-02-14,2024,February,14,567.26001,564.340027,581.25,572.7950135,579.330017,5634200.0,Netflix
2024-02-15,2024,February,15,581.909973,580.320007,593.77002,587.0450135000001,593.460022,5220900.0,Netflix
2024-02-16,2024,February,16,596.950012,577.460022,597.0,587.230011,583.950012,4323600.0,Netflix
2024-02-20,2024,February,20,580.179993,569.659973,586.0,577.8299865,575.130005,3124200.0,Netflix
2024-02-21,2024,February,21,573.51001,567.320007,575.780029,571.550018,573.349976,2281100.0,Netflix
2024-02-22,2024,February,22,582.75,578.890015,590.849976,584.8699955,588.469971,3526600.0,Netflix
2024-02-23,2024,February,23,586.400024,579.820007,592.429993,586.125,583.559998,2568900.0,Netflix
2024-02-26,2024,February,26,583.559998,583.27002,590.75,587.01001,587.650024,2393700.0,Netflix
2024-02-27,2024,February,27,595.0,592.330017,605.359985,598.845001,601.669983,4489400.0,Netflix
2024-02-28,2024,February,28,595.789978,590.01001,598.169983,594.0899965,596.47998,2605200.0,Netflix
2024-02-29,2024,February,29,604.25,595.159973,604.52002,599.8399965000001,602.919983,3572100.0,Netflix
2024-03-01,2024,March,1,599.809998,599.5,620.280029,609.8900145,619.340027,4264200.0,Netflix
2024-03-04,2024,March,4,621.559998,615.080017,624.419983,619.75,615.830017,3020300.0,Netflix
2024-03-05,2024,March,5,610.099976,592.0,610.909973,601.4549865,598.5,3849600.0,Netflix
2024-03-06,2024,March,6,602.98999,593.559998,607.929993,600.7449955,597.690002,2469600.0,Netflix
2024-03-07,2024,March,7,599.340027,595.900024,610.530029,603.2150265,608.51001,2742800.0,Netflix
2024-03-08,2024,March,8,608.27002,600.840027,616.090027,608.465027,604.820007,2774600.0,Netflix
2024-03-11,2024,March,11,608.080017,600.369995,611.0,605.6849975,600.929993,2500900.0,Netflix
2024-03-12,2024,March,12,600.210022,596.27002,615.299988,605.7850040000001,611.080017,2821600.0,Netflix
2024-03-13,2024,March,13,613.369995,607.210022,614.849976,611.029999,609.450012,2192100.0,Netflix
2024-03-14,2024,March,14,615.0,607.349976,620.799988,614.074982,613.01001,3120500.0,Netflix
2024-03-15,2024,March,15,622.919983,603.820007,622.919983,613.369995,605.880005,6670900.0,Netflix
2024-03-18,2024,March,18,613.559998,610.450012,627.409973,618.9299925,618.390015,3344200.0,Netflix
2024-03-19,2024,March,19,615.619995,608.0,621.280029,614.6400145,620.73999,2142600.0,Netflix
2024-03-20,2024,March,20,619.950012,618.340027,629.51001,623.9250185,627.690002,2639500.0,Netflix
2024-03-21,2024,March,21,630.650024,622.330017,634.359985,628.345001,622.710022,2507700.0,Netflix
2024-03-22,2024,March,22,624.159973,621.0,629.049988,625.024994,628.01001,2134100.0,Netflix
2024-03-25,2024,March,25,627.900024,623.159973,630.460022,626.8099975,627.460022,1803300.0,Netflix
2024-03-26,2024,March,26,625.200012,619.179993,634.390015,626.785004,629.23999,2804500.0,Netflix
2024-03-27,2024,March,27,629.01001,610.72998,631.349976,621.039978,613.530029,2628300.0,Netflix
2024-03-28,2024,March,28,614.98999,601.590027,615.0,608.2950135,607.330017,3708800.0,Netflix
2024-04-01,2024,April,1,608.0,605.570007,615.109985,610.339996,614.309998,2115900.0,Netflix
2024-04-02,2024,April,2,611.0,605.51001,615.030029,610.2700195,614.210022,2029200.0,Netflix
2024-04-03,2024,April,3,612.75,611.5,630.409973,620.9549865,630.080017,2931200.0,Netflix
2024-04-04,2024,April,4,633.210022,616.580017,638.0,627.2900085,617.140015,3064300.0,Netflix
2024-04-05,2024,April,5,624.919983,622.710022,637.909973,630.3099975,636.179993,3372800.0,Netflix
2024-04-08,2024,April,8,636.390015,628.109985,639.0,633.5549925,628.409973,2145700.0,Netflix
2024-04-09,2024,April,9,631.98999,615.630005,631.98999,623.8099975,618.200012,2146600.0,Netflix
2024-04-10,2024,April,10,610.969971,609.340027,620.140015,614.740021,618.580017,2806200.0,Netflix
2024-04-11,2024,April,11,624.419983,617.23999,631.659973,624.4499815,628.780029,2662700.0,Netflix
2024-04-12,2024,April,12,628.22998,618.919983,633.119995,626.019989,622.830017,2956500.0,Netflix
2024-04-15,2024,April,15,630.169983,603.869995,630.169983,617.019989,607.150024,3085400.0,Netflix
2024-04-16,2024,April,16,607.5,607.5,622.450012,614.975006,617.52002,3519100.0,Netflix
2024-04-17,2024,April,17,620.969971,607.710022,620.969971,614.3399965,613.690002,3312200.0,Netflix
2024-04-18,2024,April,18,612.099976,605.429993,621.330017,613.380005,610.559998,8468400.0,Netflix
2024-04-19,2024,April,19,567.880005,552.159973,579.0,565.5799865,555.039978,16425000.0,Netflix
2024-04-22,2024,April,22,550.659973,542.01001,558.609985,550.3099975,554.599976,8597700.0,Netflix
2024-04-23,2024,April,23,556.48999,555.280029,579.210022,567.2450255,577.75,4975500.0,Netflix
2024-04-24,2024,April,24,574.309998,551.299988,576.909973,564.1049805,555.119995,5355300.0,Netflix
2024-04-25,2024,April,25,549.460022,545.710022,566.539978,556.125,564.799988,3807100.0,Netflix
2024-04-26,2024,April,26,558.210022,553.190002,562.919983,558.0549925,561.22998,4332600.0,Netflix
2024-04-29,2024,April,29,559.179993,554.23999,559.640015,556.9400025,559.48999,2508900.0,Netflix
2024-04-30,2024,April,30,560.0,549.380005,560.0,554.6900025,550.640015,3361500.0,Netflix
2024-05-01,2024,May,1,547.840027,544.25,560.390015,552.3200075,551.710022,3473200.0,Netflix
2024-05-02,2024,May,2,556.02002,555.590027,565.460022,560.5250245,565.150024,3068200.0,Netflix
2024-05-03,2024,May,3,566.0,565.159973,580.26001,572.7099915,579.340027,3307500.0,Netflix
2024-05-06,2024,May,6,581.820007,580.25,597.340027,588.7950135,596.969971,3686300.0,Netflix
2024-05-07,2024,May,7,596.280029,591.320007,606.049988,598.6849975,606.0,3614100.0,Netflix
2024-05-08,2024,May,8,601.630005,601.630005,618.219971,609.924988,609.469971,3093900.0,Netflix
2024-05-09,2024,May,9,614.400024,605.75,615.719971,610.7349855,612.090027,2065400.0,Netflix
2024-05-10,2024,May,10,619.0,605.059998,623.97998,614.5199889999999,610.869995,2653600.0,Netflix
2024-05-13,2024,May,13,614.299988,606.830017,618.219971,612.524994,616.590027,2086200.0,Netflix
2024-05-14,2024,May,14,615.169983,608.400024,621.47998,614.940002,613.659973,2792400.0,Netflix
2024-05-15,2024,May,15,618.570007,609.099976,624.099976,616.599976,613.52002,5670600.0,Netflix
2024-05-16,2024,May,16,615.75,609.090027,618.340027,613.715027,610.52002,3056400.0,Netflix
2024-05-17,2024,May,17,617.0,614.710022,625.789978,620.25,621.099976,3782700.0,Netflix
2024-05-20,2024,May,20,620.400024,619.52002,644.369995,631.9450075,640.820007,3857900.0,Netflix
2024-05-21,2024,May,21,636.76001,634.219971,650.880005,642.549988,650.609985,2920200.0,Netflix
2024-05-22,2024,May,22,647.140015,638.119995,649.25,643.6849975,640.469971,2176200.0,Netflix
2024-05-23,2024,May,23,642.340027,630.0,642.710022,636.355011,635.669983,2313900.0,Netflix
2024-05-24,2024,May,24,639.400024,637.599976,652.0,644.799988,646.75,2613300.0,Netflix
2022-01-03,2022,January,3,172.2,170.565,173.19,171.8775,172.98,5489586.0,Pepsi
2022-01-04,2022,January,4,172.66,172.2,174.45,173.325,173.23,4717843.0,Pepsi
2022-01-05,2022,January,5,173.355,173.23,175.36,174.29500000000002,173.82,6564551.0,Pepsi
2022-01-06,2022,January,6,173.91,173.2275,175.6,174.41375,173.86,4288788.0,Pepsi
2022-01-07,2022,January,7,174.09,172.61,174.69,173.65,174.08,4916044.0,Pepsi
2022-01-10,2022,January,10,174.4362,173.62,175.84,174.73000000000002,174.17,5056068.0,Pepsi
2022-01-11,2022,January,11,173.6841,171.62,174.23,172.925,174.09,6443762.0,Pepsi
2022-01-12,2022,January,12,173.9,172.95,174.33,173.64,173.9,5267988.0,Pepsi
2022-01-13,2022,January,13,173.71,173.24,174.6861,173.96305,174.18,4310283.0,Pepsi
2022-01-14,2022,January,14,174.57,173.4,175.94,174.67000000000002,175.64,4474579.0,Pepsi
2022-01-18,2022,January,18,173.62,173.15,174.76,173.95499999999998,173.96,5766125.0,Pepsi
2022-01-19,2022,January,19,173.96,173.57,175.96,174.765,175.21,6229784.0,Pepsi
2022-01-20,2022,January,20,175.41,173.84,176.88,175.36,173.94,6284161.0,Pepsi
2022-01-21,2022,January,21,175.3266,174.11,177.24,175.675,174.22,6753166.0,Pepsi
2022-01-24,2022,January,24,175.49,168.96,176.5,172.73000000000002,173.33,9272361.0,Pepsi
2022-01-25,2022,January,25,172.08,169.74,172.48,171.11,171.34,6536944.0,Pepsi
2022-01-26,2022,January,26,169.36,166.45,171.81,169.13,169.53,6841794.0,Pepsi
2022-01-27,2022,January,27,170.78,168.78,173.28,171.03,169.37,6545927.0,Pepsi
2022-01-28,2022,January,28,168.51,167.21,172.73,169.97,172.67,5796013.0,Pepsi
2022-01-31,2022,January,31,170.77,170.59,174.11,172.35000000000002,173.52,5908136.0,Pepsi
2022-02-01,2022,February,1,173.15,169.56,173.43,171.495,172.34,5952749.0,Pepsi
2022-02-02,2022,February,2,172.76,172.57,175.64,174.105,175.47,5766988.0,Pepsi
2022-02-03,2022,February,3,175.27,173.83,176.66,175.245,175.37,4632699.0,Pepsi
2022-02-04,2022,February,4,173.1,171.19,174.89,173.04,172.49,4592442.0,Pepsi
2022-02-07,2022,February,7,172.74,171.21,172.99,172.10000000000002,171.81,4813468.0,Pepsi
2022-02-08,2022,February,8,172.63,170.31,172.64,171.475,172.02,3957685.0,Pepsi
2022-02-09,2022,February,9,172.5,171.01,172.78,171.89499999999998,171.94,6780166.0,Pepsi
2022-02-10,2022,February,10,168.655,167.3,171.45,169.375,168.37,7899839.0,Pepsi
2022-02-11,2022,February,11,168.06,167.6901,170.31,169.00005,168.58,7299574.0,Pepsi
2022-02-14,2022,February,14,169.415,165.1,169.675,167.3875,166.7,6822570.0,Pepsi
2022-02-15,2022,February,15,167.217,165.261,168.25,166.75549999999998,165.96,4943851.0,Pepsi
2022-02-16,2022,February,16,165.63,164.54,167.195,165.8675,166.3,4161755.0,Pepsi
2022-02-17,2022,February,17,166.01,165.0,167.9523,166.47615000000002,166.75,5156836.0,Pepsi
2022-02-18,2022,February,18,167.11,166.22,168.235,167.22750000000002,167.71,5181629.0,Pepsi
2022-02-22,2022,February,22,168.57,166.23,168.94,167.58499999999998,168.35,7726480.0,Pepsi
2022-02-23,2022,February,23,169.12,166.52,169.12,167.82,166.69,5813018.0,Pepsi
2022-02-24,2022,February,24,165.71,160.285,166.34,163.3125,163.79,8888796.0,Pepsi
2022-02-25,2022,February,25,164.42,164.26,168.46,166.36,168.38,6535637.0,Pepsi
2022-02-28,2022,February,28,164.04,161.405,165.21,163.3075,163.74,7676988.0,Pepsi
2022-03-01,2022,March,1,163.07,161.3,164.4,162.85000000000002,162.27,5108127.0,Pepsi
2022-03-02,2022,March,2,162.98,162.49,165.82,164.155,164.52,5452091.0,Pepsi
2022-03-03,2022,March,3,163.97,162.8,165.19,163.995,163.27,5352221.0,Pepsi
2022-03-04,2022,March,4,162.0,160.92,166.5,163.70999999999998,165.75,6341095.0,Pepsi
2022-03-07,2022,March,7,164.07,162.13,165.15,163.64,162.45,6319483.0,Pepsi
2022-03-08,2022,March,8,162.38,157.69,163.97,160.82999999999998,157.87,6163724.0,Pepsi
2022-03-09,2022,March,9,159.81,156.4,160.06,158.23000000000002,157.4,5764927.0,Pepsi
2022-03-10,2022,March,10,155.79,153.37,156.25,154.81,154.51,6103671.0,Pepsi
2022-03-11,2022,March,11,155.45,153.48,156.885,155.1825,153.73,4762675.0,Pepsi
2022-03-14,2022,March,14,155.15,154.5,157.8,156.15,155.89,6075566.0,Pepsi
2022-03-15,2022,March,15,157.32,156.83,159.5,158.16500000000002,159.0,6203356.0,Pepsi
2022-03-16,2022,March,16,158.41,157.04,159.99,158.515,159.7,6299191.0,Pepsi
2022-03-17,2022,March,17,159.83,159.3,161.63,160.465,160.94,3587628.0,Pepsi
2022-03-18,2022,March,18,161.38,160.06,162.93,161.495,162.79,12040475.0,Pepsi
2022-03-21,2022,March,21,162.27,161.075,163.81,162.4425,162.56,5106391.0,Pepsi
2022-03-22,2022,March,22,162.84,162.23,164.77,163.5,164.34,5778394.0,Pepsi
2022-03-23,2022,March,23,164.248,162.63,165.275,163.9525,163.48,4533800.0,Pepsi
2022-03-24,2022,March,24,164.06,163.27,164.73,164.0,164.47,3160320.0,Pepsi
2022-03-25,2022,March,25,164.43,164.43,165.9,165.16500000000002,165.24,4084876.0,Pepsi
2022-03-28,2022,March,28,165.1,163.71,165.77,164.74,165.73,4308007.0,Pepsi
2022-03-29,2022,March,29,167.29,166.37,168.58,167.47500000000002,168.19,4440480.0,Pepsi
2022-03-30,2022,March,30,168.1,166.115,168.24,167.1775,167.96,3871556.0,Pepsi
2022-03-31,2022,March,31,168.37,167.27,169.3,168.28500000000003,167.38,6076177.0,Pepsi
2022-04-01,2022,April,1,167.89,167.37,169.93,168.65,169.76,3239641.0,Pepsi
2022-04-04,2022,April,4,169.11,167.45,169.39,168.42,169.32,3759985.0,Pepsi
2022-04-05,2022,April,5,168.32,168.32,171.38,169.85,169.5,3587439.0,Pepsi
2022-04-06,2022,April,6,169.92,169.485,172.7,171.0925,172.39,4294868.0,Pepsi
2022-04-07,2022,April,7,172.03,170.78,173.28,172.03,172.55,5041686.0,Pepsi
2022-04-08,2022,April,8,172.99,171.59,173.69,172.64,173.13,3883183.0,Pepsi
2022-04-11,2022,April,11,173.61,172.32,174.97,173.64499999999998,172.6,3825328.0,Pepsi
2022-04-12,2022,April,12,173.78,172.63,174.65,173.64,173.3,3924333.0,Pepsi
2022-04-13,2022,April,13,173.58,171.73,173.82,172.77499999999998,173.0,4394054.0,Pepsi
2022-04-14,2022,April,14,173.48,171.76,174.26,173.01,171.9,4834298.0,Pepsi
2022-04-18,2022,April,18,171.22,169.96,172.31,171.135,170.42,3086009.0,Pepsi
2022-04-19,2022,April,19,169.84,169.84,173.165,171.5025,172.9,3641992.0,Pepsi
2022-04-20,2022,April,20,173.72,173.72,175.97,174.845,175.47,4191266.0,Pepsi
2022-04-21,2022,April,21,175.76,174.65,177.24,175.945,174.84,3701297.0,Pepsi
2022-04-22,2022,April,22,174.99,171.94,175.27,173.60500000000002,172.15,5864027.0,Pepsi
2022-04-25,2022,April,25,173.21,171.0,173.92,172.45999999999998,173.74,7369911.0,Pepsi
2022-04-26,2022,April,26,173.97,172.73,175.3486,174.0393,173.3,7372662.0,Pepsi
2022-04-27,2022,April,27,173.42,173.19,176.69,174.94,174.85,5180479.0,Pepsi
2022-04-28,2022,April,28,174.53,173.82,177.62,175.72,177.5,5235831.0,Pepsi
2022-04-29,2022,April,29,177.41,171.41,177.41,174.41,171.71,6505570.0,Pepsi
2022-05-02,2022,May,2,172.995,165.27,173.46,169.365,167.76,7692131.0,Pepsi
2022-05-03,2022,May,3,169.14,166.58,169.31,167.945,167.99,5564864.0,Pepsi
2022-05-04,2022,May,4,167.61,167.61,174.12,170.865,173.86,6224120.0,Pepsi
2022-05-05,2022,May,5,173.1,169.08,173.32,171.2,170.39,6534321.0,Pepsi
2022-05-06,2022,May,6,169.24,168.72,170.8,169.76,170.41,5824752.0,Pepsi
2022-05-09,2022,May,9,169.66,168.76,172.885,170.8225,171.7,7269081.0,Pepsi
2022-05-10,2022,May,10,173.12,170.75,174.54,172.64499999999998,171.49,5936727.0,Pepsi
2022-05-11,2022,May,11,170.82,169.92,172.41,171.165,170.66,5376851.0,Pepsi
2022-05-12,2022,May,12,171.25,168.16,171.99,170.075,170.4,6473535.0,Pepsi
2022-05-13,2022,May,13,170.7,169.46,174.16,171.81,173.72,4714614.0,Pepsi
2022-05-16,2022,May,16,173.71,173.4201,176.3,174.86005,175.47,5317216.0,Pepsi
2022-05-17,2022,May,17,175.31,172.58,175.68,174.13,174.46,5012159.0,Pepsi
2022-05-18,2022,May,18,173.6855,162.92,173.87,168.39499999999998,163.65,8875409.0,Pepsi
2022-05-19,2022,May,19,162.5,159.6656,162.78,161.2228,161.2,6423817.0,Pepsi
2022-05-20,2022,May,20,162.24,159.62,163.06,161.34,162.21,5768823.0,Pepsi
2022-05-23,2022,May,23,164.21,163.57,166.95,165.26,165.6,4657761.0,Pepsi
2022-05-24,2022,May,24,166.02,165.1555,168.255,166.70524999999998,167.82,6327782.0,Pepsi
2022-05-25,2022,May,25,167.85,166.96,169.49,168.22500000000002,168.97,5781034.0,Pepsi
2022-05-26,2022,May,26,168.96,168.96,171.09,170.025,170.11,5193863.0,Pepsi
2022-05-27,2022,May,27,171.26,170.2,171.81,171.005,171.77,6713600.0,Pepsi
2022-05-31,2022,May,31,170.98,165.37,170.98,168.175,167.75,13609993.0,Pepsi
2022-06-01,2022,June,1,168.18,163.82,168.38,166.1,166.49,5613940.0,Pepsi
2022-06-02,2022,June,2,165.62,162.645,166.75,164.6975,166.68,4677458.0,Pepsi
2022-06-03,2022,June,3,165.859,164.36,166.59,165.47500000000002,164.85,4222131.0,Pepsi
2022-06-06,2022,June,6,166.46,164.725,167.62,166.1725,165.54,3447947.0,Pepsi
2022-06-07,2022,June,7,165.68,164.22,166.86,165.54000000000002,166.56,4168296.0,Pepsi
2022-06-08,2022,June,8,165.74,165.11,166.81,165.96,165.73,2646900.0,Pepsi
2022-06-09,2022,June,9,165.19,162.67,166.93,164.8,162.78,3522973.0,Pepsi
2022-06-10,2022,June,10,160.97,159.45,163.918,161.684,162.52,5204718.0,Pepsi
2022-06-13,2022,June,13,160.53,159.06,162.87,160.965,159.74,6300708.0,Pepsi
2022-06-14,2022,June,14,160.0,154.8576,160.05,157.4538,156.12,6159174.0,Pepsi
2022-06-15,2022,June,15,157.92,155.93,159.84,157.885,157.79,5940075.0,Pepsi
2022-06-16,2022,June,16,156.63,155.11,158.46,156.78500000000003,157.03,7207930.0,Pepsi
2022-06-17,2022,June,17,157.03,156.165,158.99,157.5775,157.06,9881835.0,Pepsi
2022-06-21,2022,June,21,158.17,157.35,160.96,159.155,160.71,4449779.0,Pepsi
2022-06-22,2022,June,22,160.33,159.56,162.99,161.275,162.03,4706643.0,Pepsi
2022-06-23,2022,June,23,163.78,163.15,165.14,164.14499999999998,164.1,5810719.0,Pepsi
2022-06-24,2022,June,24,165.64,163.94,166.19,165.065,166.13,5951692.0,Pepsi
2022-06-27,2022,June,27,165.87,165.34,167.13,166.235,166.35,4595815.0,Pepsi
2022-06-28,2022,June,28,167.15,163.85,168.45,166.14999999999998,164.01,4391330.0,Pepsi
2022-06-29,2022,June,29,166.06,165.35,167.56,166.45499999999998,166.73,3653622.0,Pepsi
2022-06-30,2022,June,30,167.13,165.63,167.58,166.60500000000002,166.66,6295089.0,Pepsi
2022-07-01,2022,July,1,166.74,165.76,169.52,167.64,169.39,3918710.0,Pepsi
2022-07-05,2022,July,5,168.63,165.33,169.39,167.36,169.01,4971671.0,Pepsi
2022-07-06,2022,July,6,170.0,169.48,171.95,170.71499999999997,170.7,4209229.0,Pepsi
2022-07-07,2022,July,7,169.52,169.38,171.04,170.20999999999998,170.36,5150219.0,Pepsi
2022-07-08,2022,July,8,170.57,170.55,172.7,171.625,171.88,3483014.0,Pepsi
2022-07-11,2022,July,11,171.41,170.02,172.8,171.41000000000003,170.47,4929822.0,Pepsi
2022-07-12,2022,July,12,173.0,168.87,173.32,171.095,169.5,5201629.0,Pepsi
2022-07-13,2022,July,13,168.54,167.98,171.44,169.70999999999998,170.1,4533125.0,Pepsi
2022-07-14,2022,July,14,168.29,167.7,171.1601,169.43005,170.98,4218307.0,Pepsi
2022-07-15,2022,July,15,171.34,170.02,172.92,171.47,171.12,4659092.0,Pepsi
2022-07-18,2022,July,18,171.15,167.85,171.24,169.54500000000002,168.26,3479707.0,Pepsi
2022-07-19,2022,July,19,170.25,168.6262,170.75,169.68810000000002,170.06,4201588.0,Pepsi
2022-07-20,2022,July,20,170.05,167.46,170.57,169.015,168.26,3460726.0,Pepsi
2022-07-21,2022,July,21,167.99,167.56,169.41,168.485,168.51,3088309.0,Pepsi
2022-07-22,2022,July,22,169.14,168.49,170.57,169.53,169.61,3757926.0,Pepsi
2022-07-25,2022,July,25,170.31,169.04,170.86,169.95,169.85,3357159.0,Pepsi
2022-07-26,2022,July,26,170.57,169.24,171.99,170.615,171.83,3732349.0,Pepsi
2022-07-27,2022,July,27,170.49,169.06,171.95,170.505,171.59,4479030.0,Pepsi
2022-07-28,2022,July,28,171.87,171.19,175.12,173.155,174.84,3134222.0,Pepsi
2022-07-29,2022,July,29,173.66,173.39,175.48,174.435,174.96,4215592.0,Pepsi
2022-08-01,2022,August,1,174.55,174.55,177.69,176.12,176.95,4034834.0,Pepsi
2022-08-02,2022,August,2,176.94,175.22,177.145,176.1825,175.49,3781152.0,Pepsi
2022-08-03,2022,August,3,175.08,174.24,177.06,175.65,176.83,4401333.0,Pepsi
2022-08-04,2022,August,4,176.42,174.575,176.74,175.6575,175.87,3822568.0,Pepsi
2022-08-05,2022,August,5,174.39,172.4,174.7,173.55,174.55,3295615.0,Pepsi
2022-08-08,2022,August,8,175.79,173.32,175.97,174.64499999999998,173.85,2846584.0,Pepsi
2022-08-09,2022,August,9,174.79,173.9579,175.23,174.59395,174.5,3228826.0,Pepsi
2022-08-10,2022,August,10,175.81,174.72,176.43,175.575,175.94,4041101.0,Pepsi
2022-08-11,2022,August,11,176.36,174.67,177.12,175.89499999999998,175.04,2743920.0,Pepsi
2022-08-12,2022,August,12,175.93,175.38,177.38,176.38,177.33,3756404.0,Pepsi
2022-08-15,2022,August,15,177.77,176.8,179.36,178.08,179.28,3043178.0,Pepsi
2022-08-16,2022,August,16,179.78,178.64,180.7,179.67,180.32,3395730.0,Pepsi
2022-08-17,2022,August,17,180.1,179.72,181.07,180.39499999999998,180.22,2666289.0,Pepsi
2022-08-18,2022,August,18,180.82,179.94,180.93,180.435,180.4,3010644.0,Pepsi
2022-08-19,2022,August,19,179.76,179.32,181.01,180.165,180.17,3703971.0,Pepsi
2022-08-22,2022,August,22,180.135,178.02,180.47,179.245,178.45,3384988.0,Pepsi
2022-08-23,2022,August,23,177.82,177.29,178.86,178.075,178.37,2574995.0,Pepsi
2022-08-24,2022,August,24,178.37,178.11,179.5,178.805,179.26,3340557.0,Pepsi
2022-08-25,2022,August,25,179.03,177.39,179.35,178.37,179.27,3401795.0,Pepsi
2022-08-26,2022,August,26,179.96,174.67,179.98,177.325,175.04,5246614.0,Pepsi
2022-08-29,2022,August,29,174.55,173.21,175.29,174.25,174.49,4168579.0,Pepsi
2022-08-30,2022,August,30,174.34,172.33,174.685,173.5075,172.99,4026406.0,Pepsi
2022-08-31,2022,August,31,173.81,172.2,174.41,173.305,172.27,5597882.0,Pepsi
2022-09-01,2022,September,1,170.9201,170.24,172.98,171.61,172.85,4846285.0,Pepsi
2022-09-02,2022,September,2,173.72,169.89,174.97,172.43,170.66,5801495.0,Pepsi
2022-09-06,2022,September,6,170.98,169.125,172.59,170.85750000000002,169.51,4898025.0,Pepsi
2022-09-07,2022,September,7,170.62,169.93,173.775,171.85250000000002,173.25,6074572.0,Pepsi
2022-09-08,2022,September,8,172.78,170.56,173.43,171.995,172.67,3888130.0,Pepsi
2022-09-09,2022,September,9,172.65,171.67,174.55,173.11,173.22,3662160.0,Pepsi
2022-09-12,2022,September,12,173.22,172.75,174.44,173.595,173.9,5953266.0,Pepsi
2022-09-13,2022,September,13,172.5,166.95,172.83,169.89,167.41,6926199.0,Pepsi
2022-09-14,2022,September,14,168.12,167.57,169.19,168.38,168.68,5156886.0,Pepsi
2022-09-15,2022,September,15,168.53,165.335,168.56,166.9475,165.88,5460988.0,Pepsi
2022-09-16,2022,September,16,166.36,165.25,167.17,166.20999999999998,166.97,12012628.0,Pepsi
2022-09-19,2022,September,19,167.06,166.5,168.81,167.655,168.73,3720886.0,Pepsi
2022-09-20,2022,September,20,167.58,166.86,169.15,168.005,168.92,3872155.0,Pepsi
2022-09-21,2022,September,21,169.88,168.34,172.03,170.185,168.44,5134461.0,Pepsi
2022-09-22,2022,September,22,168.4,168.05,169.89,168.97,168.6,4286283.0,Pepsi
2022-09-23,2022,September,23,168.39,166.53,168.75,167.64,168.52,4565224.0,Pepsi
2022-09-26,2022,September,26,168.33,167.53,170.01,168.76999999999998,168.45,5326578.0,Pepsi
2022-09-27,2022,September,27,168.24,165.24,170.0,167.62,166.01,5400774.0,Pepsi
2022-09-28,2022,September,28,166.91,165.24,169.62,167.43,168.67,5480944.0,Pepsi
2022-09-29,2022,September,29,168.8,165.0,169.14,167.07,166.61,5167730.0,Pepsi
2022-09-30,2022,September,30,167.69,163.01,168.24,165.625,163.26,5971934.0,Pepsi
2022-10-03,2022,October,3,163.52,163.021,165.69,164.3555,165.25,5093370.0,Pepsi
2022-10-04,2022,October,4,167.39,165.55,168.73,167.14,167.11,4596786.0,Pepsi
2022-10-05,2022,October,5,166.97,163.73,167.09,165.41,166.0,3538805.0,Pepsi
2022-10-06,2022,October,6,165.785,162.495,166.02,164.2575,162.8,4623429.0,Pepsi
2022-10-07,2022,October,7,162.3,160.98,163.01,161.995,161.61,4779170.0,Pepsi
2022-10-10,2022,October,10,161.99,161.19,163.04,162.115,161.82,4839239.0,Pepsi
2022-10-11,2022,October,11,162.24,161.56,164.27,162.91500000000002,162.59,5222588.0,Pepsi
2022-10-12,2022,October,12,168.73,166.6,170.6993,168.64965,169.39,9795304.0,Pepsi
