Date,Year,Month,Day,Open Price,Low Price,High Price,AVG Price,Close Price,Volume
2022-02-11,2022,February,11,152.13,148.56,154.69,151.625,149.44,14014745
2022-02-12,2022,February,12,149.45,149.45,149.45,149.45,149.45,3000
2022-02-14,2022,February,14,149.37,149.21,153.73,151.47,150.84,9883990
2022-02-15,2022,February,15,150.85,150.85,154.85,152.85,154.69,8699054
2022-02-16,2022,February,16,154.73,153.75,156.73,155.24,156.35,7206647
2022-02-17,2022,February,17,156.35,152.61,156.35,154.48000000000002,152.91,5591207
2022-02-18,2022,February,18,152.9,150.05,153.68,151.865,151.35,6655216
2022-02-19,2022,February,19,151.33,151.33,151.36,151.34500000000003,151.36,1248985
2022-02-22,2022,February,22,150.19,147.61,150.79,149.2,148.09,6768616
2022-02-23,2022,February,23,148.09,145.5,149.74,147.62,145.94,6508346
2022-02-24,2022,February,24,145.92,140.0,149.57,144.785,149.39,8052245
2022-02-25,2022,February,25,149.39,147.22,150.28,148.75,149.52,7078064
2022-02-26,2022,February,26,149.52,149.52,149.53,149.525,149.53,1176750
2022-02-28,2022,February,28,147.83,146.46,149.48,147.97,148.43,4443742
2022-03-01,2022,March,1,148.46,143.78,148.46,146.12,145.76,8566500
2022-03-02,2022,March,2,145.7,145.65,148.47,147.06,147.33,6135080
2022-03-03,2022,March,3,147.32,144.45,148.65,146.55,145.55,6113970
2022-03-04,2022,March,4,145.6,139.55,145.65,142.60000000000002,140.69,8887177
2022-03-05,2022,March,5,140.72,140.7,140.72,140.70999999999998,140.72,1005500
2022-03-07,2022,March,7,140.28,133.44,140.89,137.165,133.5,8433196
2022-03-08,2022,March,8,133.49,129.29,135.49,132.39,131.72,11451403
2022-03-09,2022,March,9,131.73,131.73,135.5,133.615,133.63,12530144
2022-03-10,2022,March,10,133.63,131.62,134.2,132.91,133.64,5458013
2022-03-11,2022,March,11,133.59,131.57,136.16,133.865,131.75,5029159
2022-03-12,2022,March,12,131.75,131.75,131.75,131.75,131.75,654109
2022-03-14,2022,March,14,130.98,128.38,133.07,130.725,129.03,8116403
2022-03-15,2022,March,15,129.74,129.51,134.56,132.035,134.2,6251334
2022-03-16,2022,March,16,135.65,134.94,138.98,136.95999999999998,138.14,7244961
2022-03-17,2022,March,17,137.44,136.56,139.47,138.015,139.47,5505891
2022-03-18,2022,March,18,139.55,138.3,140.73,139.515,140.3,8560752
2022-03-21,2022,March,21,138.9,136.88,139.3,138.09,138.62,5830387
2022-03-22,2022,March,22,139.06,138.9,142.19,140.54500000000002,140.11,6686176
2022-03-23,2022,March,23,139.07,137.54,139.76,138.64999999999998,137.64,5172681
2022-03-24,2022,March,24,138.58,137.41,139.27,138.34,138.96,3901626
2022-03-25,2022,March,25,139.28,138.12,140.38,139.25,139.14,4728022
2022-03-28,2022,March,28,138.88,136.28,139.63,137.95499999999998,138.72,6264823
2022-03-29,2022,March,29,140.96,140.96,144.46,142.71,142.38,8707792
2022-03-30,2022,March,30,141.31,140.08,143.27,141.675,140.96,5790737
2022-03-31,2022,March,31,140.14,137.11,140.88,138.995,137.16,10489549
2022-04-01,2022,April,1,137.34,135.53,138.1,136.815,137.0,8767408
2022-04-04,2022,April,4,136.97,136.89,139.26,138.075,138.58,5922878
2022-04-05,2022,April,5,137.74,135.13,139.2,137.165,135.62,6617053
2022-04-06,2022,April,6,133.75,130.81,133.93,132.37,132.57,9123041
2022-04-07,2022,April,7,133.01,130.02,133.21,131.615,131.87,7311337
2022-04-08,2022,April,8,132.0,130.63,133.12,131.875,131.87,4660167
2022-04-11,2022,April,11,130.04,130.04,132.43,131.235,130.65,9371718
2022-04-12,2022,April,12,131.81,130.15,133.21,131.68,130.84,6322497
2022-04-13,2022,April,13,131.05,130.75,132.89,131.82,132.35,6155979
2022-04-14,2022,April,14,132.81,130.35,133.59,131.97,130.47,6041576
2022-04-18,2022,April,18,130.07,126.82,130.22,128.51999999999998,127.77,8028197
2022-04-19,2022,April,19,128.09,127.79,133.19,130.49,131.9,8295809
2022-04-20,2022,April,20,126.05,124.11,127.35,125.72999999999999,124.57,27734312
2022-04-21,2022,April,21,125.54,121.28,126.45,123.86500000000001,121.66,14325363
2022-04-22,2022,April,22,120.01,118.15,121.89,120.02000000000001,118.27,14256396
2022-04-25,2022,April,25,117.66,116.75,120.33,118.53999999999999,119.95,12740106
2022-04-26,2022,April,26,119.15,115.64,119.15,117.39500000000001,115.77,11553793
2022-04-27,2022,April,27,115.43,113.39,116.9,115.14500000000001,115.21,11549140
2022-04-28,2022,April,28,115.22,112.69,116.0,114.345,115.29,18300339
2022-04-29,2022,April,29,115.2,111.36,115.99,113.675,111.63,13027615
2022-05-02,2022,May,2,111.71,111.01,113.66,112.33500000000001,113.5,10740911
2022-05-03,2022,May,3,114.05,112.69,114.83,113.75999999999999,113.55,8249880
2022-05-04,2022,May,4,113.37,111.83,116.44,114.13499999999999,116.19,7816160
2022-05-05,2022,May,5,114.74,111.48,115.27,113.375,112.61,9358034
2022-05-06,2022,May,6,111.77,108.3,112.09,110.195,110.29,8922939
2022-05-09,2022,May,9,108.11,106.48,110.74,108.61,106.98,14217947
2022-05-10,2022,May,10,109.84,106.14,110.7,108.42,107.68,12486339
2022-05-11,2022,May,11,107.9,104.79,110.07,107.43,105.21,15943737
2022-05-12,2022,May,12,102.9,99.47,105.0,102.235,104.31,28079430
2022-05-13,2022,May,13,105.36,105.31,107.69,106.5,107.33,11818255
2022-05-16,2022,May,16,107.46,104.85,107.62,106.235,105.18,7776791
2022-05-17,2022,May,17,107.73,106.3,108.79,107.545,108.64,8199191
2022-05-18,2022,May,18,107.38,103.88,107.66,105.77,104.3,8050161
2022-05-19,2022,May,19,103.43,102.96,105.3,104.13,103.14,8849322
2022-05-20,2022,May,20,104.49,100.05,104.8,102.425,102.42,11756470
2022-05-23,2022,May,23,103.76,101.56,106.03,103.795,105.83,11877437
2022-05-24,2022,May,24,103.71,100.13,103.84,101.985,101.59,10378085
2022-05-25,2022,May,25,101.43,101.16,103.81,102.485,103.26,8556777
2022-05-26,2022,May,26,104.22,103.96,106.13,105.04499999999999,105.61,10117927
2022-05-27,2022,May,27,106.89,106.53,109.37,107.95,109.32,10296959
2022-05-31,2022,May,31,110.0,107.91,111.24,109.57499999999999,110.44,12502801
2022-06-01,2022,June,1,112.01,108.27,112.85,110.56,109.19,8540499
